review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,date_parsed,clean_text,has_text,text_length,meal_type,price_range,mention_id,sentiment,main_topic,text_reference,urgency,is_actionable,classification_confidence,classified_at,model_used
Ci9DQUlRQUNvZENodHljRjlvT25sRU1ETnhaRTkwYTA5UGJqUXlaalZQZEdGWlVYYxAB,IDA Restaurant Bar,5,2026-04-27T20:39:15.977Z,,1,False,0,google_maps,2026-04-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xONFNsSTVXVU5tWVdoRGJYZHhWMVJKV0RsWU5VRRAB,IDA Restaurant Bar,5,2026-04-24T04:26:16.468Z,,30,True,0,google_maps,2026-04-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xsRE1Fc3pURVZYYUc1RFUySTFlRVV6ZVVRMlRFRRAB,IDA Restaurant Bar,5,2026-04-23T18:38:53.376Z,,8,True,0,google_maps,2026-04-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25ack1UbGFaR2RTVW05S2FVbzJkbUkxY0haSFoxRRAB,IDA Restaurant Bar,4,2026-04-14T10:14:13.117Z,,29,True,0,google_maps,2026-04-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s1Nk5uaDZObTh0Y1ZkNU9EVm5SMTgwUlZVNVZtYxAB,IDA Restaurant Bar,5,2026-04-11T02:56:36.701Z,,18,True,0,google_maps,2026-04-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21sNmVVYzRibDh6ZGxGRFUyZExPWFY1TVVadmJXYxAB,IDA Restaurant Bar,5,2026-03-31T02:42:19.298Z,,0,False,0,google_maps,2026-03-31,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xoRVRpMUZiMUJxVUZoUk1raGpjVGxhVmkxTWNGRRAB,IDA Restaurant Bar,5,2026-03-27T23:10:24.948Z,,1,False,0,google_maps,2026-03-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xjM01uZ3hjazFTYWxZMVJXaFdNVnB0VUhkTlUxRRAB,IDA Restaurant Bar,5,2026-03-27T02:16:55.036Z,,1,False,0,google_maps,2026-03-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xObmRIVnZPWFpyWTJJMlZtOHhYMmhqT1hkbFQwRRAB,IDA Restaurant Bar,5,2026-03-25T15:58:43.247Z,,51,True,0,google_maps,2026-03-25,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pnMWFHUlBRUzB0VWxONllXMDBWR3RWVFd4M2FVRRAB,IDA Restaurant Bar,5,2026-03-21T13:48:35.071Z,,2,False,0,google_maps,2026-03-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT200MlgwUTBiMHRQT1VkUmFIQjFORWd6ZERRMVlVRRAB,IDA Restaurant Bar,5,2026-03-19T21:52:34.517Z,,8,True,0,google_maps,2026-03-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xsbGNUaEpVVGhCZFVkSGNqQkJjVFU1YldoeWRrRRAB,IDA Restaurant Bar,5,2026-03-17T19:22:01.130Z,,3,True,0,google_maps,2026-03-17,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tselkxQXplR2QzY2tSaGJURmZjVjlyTlY5U1ltYxAB,IDA Restaurant Bar,5,2026-03-12T01:22:13.376Z,,1,False,0,google_maps,2026-03-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xSUlVYbHZUbWxuTUVZdGJWQktWMVoxWWkxMGNWRRAB,IDA Restaurant Bar,5,2026-03-07T13:09:58.905Z,,30,True,0,google_maps,2026-03-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tkSWVETnBaRmhXUTI4elRUSXlXbU5QWDFKUlQyYxAB,IDA Restaurant Bar,5,2026-03-05T02:48:41.703Z,,0,False,0,google_maps,2026-03-05,,False,0,,,,,,,,,,,
